,"""cms_id""","""agency_name""","""addr1""","""addr2""","""city""","""state""","""zip""","""county""","""phone_number""","""website""","""ownership_types""","""data_source"""
1292,"""M1066""","""ARTIFICIAL LIMB & BRACE CTR INC""","""218 E 16TH ST""",,"""ANNISTON""","""AL""","""36207""",,"""(256) 236-2562""",,"""private""","""{suppliers}"""
1293,"""M1067""","""HEATH HARVEYS INC OF ALABAMA""","""2202 EXECUTIVE PARK DR""",,"""OPELIKA""","""AL""","""36801""",,"""(334) 745-4691""",,"""private""","""{suppliers}"""
1294,"""M1068""","""ALACO DISCOUNT PHARMACY #5""","""702 US HIGHWAY 278 BYP E""",,"""PIEDMONT""","""AL""","""36272""",,"""(256) 447-7779""",,"""private""","""{suppliers}"""
1295,"""M1069""","""WESLEY EYE CENTER""","""302 OAKHILL RD""",,"""JASPER""","""AL""","""35504""",,"""(205) 221-7779""",,"""private""","""{suppliers}"""
1296,"""M1070""","""WINN-DIXIE PHARMACY 456""","""1061 HIGHWAY 280""",,"""ALEXANDER CITY""","""AL""","""35010""",,"""(205) 234-5156""",,"""private""","""{suppliers}"""
1297,"""M1071""","""PUBLIX PHARMACY #1508""","""2200 VILLAGE DR""",,"""MOODY""","""AL""","""35004""",,"""(205) 640-3237""",,"""private""","""{suppliers}"""
1298,"""M1072""","""WALGREENS #9456""","""2920 CARTER HILL RD""",,"""MONTGOMERY""","""AL""","""36106""",,"""(334) 262-1169""",,"""private""","""{suppliers}"""
1299,"""M1073""","""PUBLIX PHARMACY #1545""","""3040 HEALTHY WAY""",,"""BIRMINGHAM""","""AL""","""35243""",,"""(205) 970-7505""",,"""private""","""{suppliers}"""
1300,"""M1074""","""WAL MART PHARMACY 10 2723""","""690 HIGHWAY 78""",,"""SUMITON""","""AL""","""35148""",,"""(205) 648-1968""",,"""private""","""{suppliers}"""
1301,"""M1075""","""INNOVATIVE EYECARE""","""823 6TH AVE SE""",,"""DECATUR""","""AL""","""35601""",,"""(256) 353-1871""",,"""private""","""{suppliers}"""
1302,"""M1076""","""WALGREENS #5151""","""5705 COTTAGE HILL RD""",,"""MOBILE""","""AL""","""36609""",,"""(251) 661-7763""",,"""private""","""{suppliers}"""
1303,"""M1077""","""WALMART PHARMACY 10-7342""","""7140 WALL TRIANA HWY""",,"""MADISON""","""AL""","""35757""",,"""(258) 970-6194""",,"""private""","""{suppliers}"""
1304,"""M1078""","""WALMART PHARMACY 10-4581""","""2500 DAWES RD""",,"""MOBILE""","""AL""","""36695""",,"""(251) 663-6509""",,"""private""","""{suppliers}"""
1305,"""M1079""","""KROGER PHARMACY #894""","""241 HIGHWAY 31 SW""",,"""HARTSELLE""","""AL""","""35640""",,"""(256) 751-2102""",,"""private""","""{suppliers}"""
1306,"""M1080""","""WALMART PHARMACY 10-0483""","""1903 COBBS FORD RD""",,"""PRATTVILLE""","""AL""","""36066""",,"""(334) 365-7774""",,"""private""","""{suppliers}"""
1307,"""M1081""","""PUBLIX PHARMACY #1503""","""1104 CULLMAN SHOPPING CENTER NW""",,"""CULLMAN""","""AL""","""35055""",,"""(256) 736-7005""",,"""private""","""{suppliers}"""
1308,"""M1082""","""YD HOME MEDICAL EQUIPMENT & SUPPLIE""","""549 HWY 80 WEST""","""STE 1""","""DEMOPOLIS""","""AL""","""36732""",,"""(334) 287-0399""",,"""private""","""{suppliers}"""
1309,"""M1083""","""WALMART PHARMACY 10-0300""","""1625 PELHAM RD S""",,"""JACKSONVILLE""","""AL""","""36265""",,"""(256) 435-1071""",,"""private""","""{suppliers}"""
1310,"""M1084""","""WINN DIXIE PHARMACY #458""","""1721 HWY 31 N""",,"""FULTONDALE""","""AL""","""35068""",,"""(205) 841-2026""",,"""private""","""{suppliers}"""
1311,"""M1085""","""DAY EYE CARE""","""137 WEST SHUGART RIDGE ROAD""",,"""GARDENDALE""","""AL""","""35071""",,"""(205) 631-5681""",,"""private""","""{suppliers}"""
1312,"""M1086""","""CVS PHARMACY #05413""","""2210 WINCHESTER RD""",,"""HUNTSVILLE""","""AL""","""35811""",,"""(256) 858-8595""",,"""private""","""{suppliers}"""
1313,"""M1087""","""TRACY D ADAMS DBA TRINITY ORTHOTICS""","""3192 AL HIGHWAY 157""",,"""CULLMAN""","""AL""","""35058""",,"""(256) 735-4393""",,"""private""","""{suppliers}"""
1314,"""M1088""","""CVS PHAMACY 01774""","""100 PROVIDENCE MAIN ST NW""","""STE G""","""HUNTSVILLE""","""AL""","""35806""",,"""(256) 837-2057""",,"""private""","""{suppliers}"""
1315,"""M1089""","""WAL MART PHARMACY 10-2748""","""170 E FORT MORGAN RD""",,"""GULF SHORES""","""AL""","""36542""",,"""(251) 968-5910""",,"""private""","""{suppliers}"""
1316,"""M1090""","""WALMART PHARMACY 10-1462""","""501 WILLOW LANE""",,"""GREENVILLE""","""AL""","""36037""",,"""(334) 382-7456""",,"""private""","""{suppliers}"""
1317,"""M1091""","""CVS PHARMACY # 04830""","""901 9TH AVE N""",,"""BESSEMER""","""AL""","""35020""",,"""(205) 426-1664""",,"""private""","""{suppliers}"""
1318,"""M1092""","""TRINITY ORTHOTICS AND PEDORTHICS""","""2905 BOB WALLACE AVE SW""","""STE B""","""HUNTSVILLE""","""AL""","""35805""",,"""(256) 203-2647""",,"""private""","""{suppliers}"""
1319,"""M1093""","""OUR HOME PHARMACY INC""","""2320 MOORES MILL RD""","""STE 100""","""AUBURN""","""AL""","""36830""",,"""(334) 887-8780""",,"""private""","""{suppliers}"""
1320,"""M1094""","""PUBLIX PHARMACY #1292""","""160 COTTON CREEK DR""","""STE 100""","""GULF SHORES""","""AL""","""36542""",,"""(251) 948-2781""",,"""private""","""{suppliers}"""
1321,"""M1095""","""WALGREENS #9951""","""9301 HIGHWAY 119""",,"""ALABASTER""","""AL""","""35007""",,"""(205) 664-4584""",,"""private""","""{suppliers}"""
1322,"""M1096""","""PUBLIX PHARMACY #1402""","""847 BOLL WEEVIL CIR""","""STE 112""","""ENTERPRISE""","""AL""","""36330""",,"""(334) 348-1526""",,"""private""","""{suppliers}"""
1323,"""M1097""","""HINKLE PHARMACY""","""1090 9TH AVE SW""","""STE 110""","""BESSEMER""","""AL""","""35022""",,"""(205) 425-3039""",,"""private""","""{suppliers}"""
1324,"""M1098""","""WALGREENS #5861""","""3107 LURLEEN B WALLACE BLVD""",,"""NORTHPORT""","""AL""","""35476""",,"""(205) 333-9343""",,"""private""","""{suppliers}"""
1325,"""M1099""","""WALGREENS #02363""","""7813 HIGHWAY 72 W""",,"""MADISON""","""AL""","""35758""",,"""(256) 895-9326""",,"""private""","""{suppliers}"""
1326,"""M1100""","""KROGER PHARMACY #849""","""8404 MEMORIAL PKWY SW""",,"""HUNTSVILLE""","""AL""","""35802""",,"""(256) 881-6481""",,"""private""","""{suppliers}"""
1327,"""M1101""","""EXPRESS HEALTHCARE INC""","""365A COMMERCIAL PARK DR""",,"""FAIRHOPE""","""AL""","""36532""",,"""(251) 990-9119""",,"""private""","""{suppliers}"""
1328,"""M1102""","""WALGREENS #19797""","""4689 PINSON BLVD""",,"""PINSON""","""AL""","""35126""",,"""(205) 680-2751""",,"""private""","""{suppliers}"""
1329,"""M1103""","""DURA-MED SOUTHEAST, INC""","""110 LEWIS ST""",,"""EVERGREEN""","""AL""","""36401""",,"""(251) 578-1333""",,"""private""","""{suppliers}"""
1330,"""M1104""","""ALABAMA ARTIFICIAL LIMB COMPANY INC""","""1240 E MAIN ST""",,"""DOTHAN""","""AL""","""36301""",,"""(334) 792-4330""",,"""private""","""{suppliers}"""
1331,"""M1105""","""TOUCHING YOU INC""","""1564 MONTGOMERY HWY""","""STE F""","""BIRMINGHAM""","""AL""","""35216""",,"""(205) 823-6407""",,"""private""","""{suppliers}"""
1332,"""M1106""","""CVS PHARMACY #04881""","""2001 CECIL ASHBURN DR SE""",,"""HUNTSVILLE""","""AL""","""35802""",,"""(256) 880-1470""",,"""private""","""{suppliers}"""
1333,"""M1107""","""EASTERN MEDICAL EYE CENTER PC""","""52 MEDICAL PARK DR E""","""STE 211""","""BIRMINGHAM""","""AL""","""35235""",,"""(205) 838-3696""",,"""private""","""{suppliers}"""
1334,"""M1108""","""CVS PHARMACY # 04910""","""6181 US HIGHWAY 431""",,"""ALBERTVILLE""","""AL""","""35950""",,"""(256) 878-3502""",,"""private""","""{suppliers}"""
1335,"""M1109""","""HOMEMED LLC""","""1908 PEPPERELL PKWY""","""STE 2""","""OPELIKA""","""AL""","""36801""",,"""(334) 741-7410""",,"""private""","""{suppliers}"""
1336,"""M1110""","""ADVANCED RESPIRATORY INC""","""26400 POLLARD RD""","""UNIT B""","""DAPHNE""","""AL""","""36526""",,"""(251) 625-3816""",,"""private""","""{suppliers}"""
1337,"""M1111""","""PUBLIX PHARMACY #1687""","""6219 TATTERSALL BLVD""",,"""HOOVER""","""AL""","""35242""",,"""(205) 778-5380""",,"""private""","""{suppliers}"""
1338,"""M1112""","""WINN DIXIE PHARMACY 570""","""1235 S MCKENZIE ST""",,"""FOLEY""","""AL""","""36535""",,"""(251) 943-4722""",,"""private""","""{suppliers}"""
1339,"""M1113""","""SCHOFIELD HOMECARE SERVICES INC""","""16109 HIGHWAY 43 B""",,"""RUSSELLVILLE""","""AL""","""35653""",,"""(256) 332-8060""",,"""private""","""{suppliers}"""
1340,"""M1114""","""PUBLIX PHARMACY #1206""","""655 FIELDSTOWN RD""",,"""GARDENDALE""","""AL""","""35071""",,"""(205) 608-4682""",,"""private""","""{suppliers}"""
1341,"""M1115""","""CVS PHARMACY # 04835""","""1910 MCFARLAND BLVD""",,"""NORTHPORT""","""AL""","""35476""",,"""(205) 339-3819""",,"""private""","""{suppliers}"""
1342,"""M1116""","""PREMIER MEDICAL GROUP""","""3701 DAUPHIN ST""",,"""MOBILE""","""AL""","""36608""",,"""(334) 341-3368""",,"""private""","""{suppliers}"""
1343,"""M1117""","""RESPIRATORY ASSOCIATES""","""1330 SUMMITT""",,"""JASPER""","""AL""","""35501""",,"""(205) 384-1991""",,"""private""","""{suppliers}"""
1344,"""M1118""","""WALGREENS #10982""","""2501 COLLEGE AVE""",,"""JACKSON""","""AL""","""36545""",,"""(251) 246-3316""",,"""private""","""{suppliers}"""
1345,"""M1119""","""CVS PHARMACY #10037""","""11030 S MEMORIAL PKWY""",,"""HUNTSVILLE""","""AL""","""35803""",,"""(256) 650-1543""",,"""private""","""{suppliers}"""
1346,"""M1120""","""PUBLIX PHARMACY #1369""","""3525 ROSS CLARK CIRCLE""","""SUITE 100""","""DOTHAN""","""AL""","""36303""",,"""(334) 792-4812""",,"""private""","""{suppliers}"""
1347,"""M1121""","""SOUTHEASTERN BRACING LLC""","""200 CAHABA PARK CIR""","""STE 212""","""BIRMINGHAM""","""AL""","""35242""",,"""(205) 807-2251""",,"""private""","""{suppliers}"""
1348,"""M1122""","""ADAMS PHARMACY AND HOME CARE, INC""","""1961 1ST AVE""",,"""OPELIKA""","""AL""","""36801""",,"""(334) 745-3881""",,"""private""","""{suppliers}"""
1349,"""M1123""","""SMITHS OPTICIANS""","""1830 14TH AVE S""",,"""BIRMINGHAM""","""AL""","""35205""",,"""(205) 933-8436""",,"""private""","""{suppliers}"""
1350,"""M1124""","""JACKSON DRUGS""","""1974 CHEROKEE RD""",,"""ALEXANDER CITY""","""AL""","""35010""",,"""(256) 234-2538""",,"""private""","""{suppliers}"""
1351,"""M1125""","""DR JAMES BARTON""","""847 W BYPASS""","""STE D""","""ANDALUSIA""","""AL""","""36420""",,"""(334) 222-8561""",,"""private""","""{suppliers}"""
1352,"""M1126""","""CVS PHARMACY #04949""","""1997 PEPPERELL PKWY""",,"""OPELIKA""","""AL""","""36801""",,"""(334) 749-6558""",,"""private""","""{suppliers}"""
1353,"""M1127""","""CVS PHARMACY #04931""","""11648 AL HIGHWAY 157""",,"""MOULTON""","""AL""","""35650""",,"""(256) 974-5291""",,"""private""","""{suppliers}"""
1354,"""M1128""","""CVS PHARMACY #17652""","""8207 HIGHWAY 72 W""",,"""MADISON""","""AL""","""35758""",,"""(256) 690-5891""",,"""private""","""{suppliers}"""
1355,"""M1129""","""DCH HOME MEDICAL EQUIPMENT""","""809 UNIVERSITY BLVD E""",,"""TUSCALOOSA""","""AL""","""35401""",,"""(205) 330-3177""",,"""private""","""{suppliers}"""
1356,"""M1130""","""FLORALA PHARMACY INC""","""23355 5TH AVE""",,"""FLORALA""","""AL""","""36442""",,"""(334) 858-3291""",,"""private""","""{suppliers}"""
1357,"""M1131""","""MAC'S DRUGS, INC.""","""201 COMMERCE ST""",,"""JACKSON""","""AL""","""36545""",,"""(251) 246-3616""",,"""private""","""{suppliers}"""
1358,"""M1132""","""WALGREENS #13111""","""3574 MONTGOMERY HWY""",,"""DOTHAN""","""AL""","""36303""",,"""(334) 671-3701""",,"""private""","""{suppliers}"""
1359,"""M1133""","""MED PLUS""","""24893 STATE ST""",,"""ELBERTA""","""AL""","""36530""",,"""(251) 986-7747""",,"""private""","""{suppliers}"""
1360,"""M1134""","""CVS PHARMACY #16800""","""4601 MONTGOMERY HWY""","""STE 300""","""DOTHAN""","""AL""","""36303""",,"""(334) 340-1113""",,"""private""","""{suppliers}"""
1361,"""M1135""","""PUBLIX PHARMACY #1185""","""12070 COUNTY LINE RD""","""STE C""","""MADISON""","""AL""","""35756""",,"""(256) 230-2631""",,"""private""","""{suppliers}"""
1362,"""M1136""","""J & M PHARMACY & COMPOUNDING CENTER""","""2040 2ND AVE E""","""STE C""","""ONEONTA""","""AL""","""35121""",,"""(205) 274-2740""",,"""private""","""{suppliers}"""
1363,"""M1137""","""WALMART PHARMACY 10-1638""","""3176 S EUFAULA AVE""",,"""EUFAULA""","""AL""","""36027""",,"""(334) 687-2338""",,"""private""","""{suppliers}"""
1364,"""M1138""","""EYECARE ASSOCIATES, INC.""","""210 BOB WALLACE AVE SW""",,"""HUNTSVILLE""","""AL""","""35801""",,"""(256) 539-3454""",,"""private""","""{suppliers}"""
1365,"""M1139""","""CVS PHARMACY # 02675""","""900 GOVERNMENT ST""",,"""MOBILE""","""AL""","""36604""",,"""(251) 432-8320""",,"""private""","""{suppliers}"""
1366,"""M1140""","""T & C PHARMACY INC""","""101 PARISH AVE""",,"""OPP""","""AL""","""36467""",,"""(334) 493-4517""",,"""private""","""{suppliers}"""
1367,"""M1141""","""WAL-MART PHARMACY 10-0409""","""42466 HIGHWAY 195""",,"""HALEYVILLE""","""AL""","""35565""",,"""(205) 486-8597""",,"""private""","""{suppliers}"""
1368,"""M1142""","""SAMS PHARMACY 10-8107""","""2235 NATIONAL BLVD SW""",,"""HUNTSVILLE""","""AL""","""35803""",,"""(256) 881-8084""",,"""private""","""{suppliers}"""
1369,"""M1143""","""KROGER SPECIALTY INFUSION AL""","""2511 ROSS CLARK CIR""",,"""DOTHAN""","""AL""","""36301""",,"""(866) 580-8100""",,"""private""","""{suppliers}"""
1370,"""M1144""","""SOUTHERN FOCUS VISION CENTER""","""754 MAIN ST""",,"""GARDENDALE""","""AL""","""35071""",,"""(205) 631-7700""",,"""private""","""{suppliers}"""
1371,"""M1145""","""ROGERSVILLE PHARMACY""","""16135 HIGHWAY 72""",,"""ROGERSVILLE""","""AL""","""35652""",,"""(256) 444-7777""",,"""private""","""{suppliers}"""
1372,"""M1146""","""WALGREENS #19052""","""509 E CUMMING AVE""",,"""OPP""","""AL""","""36467""",,"""(334) 493-6563""",,"""private""","""{suppliers}"""
1373,"""M1147""","""CVS PHARMACY #04782""","""10115 GRAND BAY WILMER RD S""",,"""GRAND BAY""","""AL""","""36541""",,"""(251) 865-6128""",,"""private""","""{suppliers}"""
1374,"""M1148""","""WALGREENS #19324""","""21951 STATE HIGHWAY 59 S""","""STE A""","""ROBERTSDALE""","""AL""","""36567""",,"""(251) 947-5777""",,"""private""","""{suppliers}"""
1375,"""M1149""","""WALGREENS #9976""","""1127 6TH AVE SE""",,"""DECATUR""","""AL""","""35601""",,"""(256) 355-4495""",,"""private""","""{suppliers}"""
1376,"""M1150""","""WINN DIXIE PHARMACY 527""","""701 E MAIN ST""",,"""PRATTVILLE""","""AL""","""36067""",,"""(334) 361-9953""",,"""private""","""{suppliers}"""
1377,"""M1151""","""WALGREENS #9256""","""900 RUCKER BLVD""",,"""ENTERPRISE""","""AL""","""36330""",,"""(334) 393-1348""",,"""private""","""{suppliers}"""
1378,"""M1152""","""BRIDGEWATER HEALTH SUPPLIES LLC""","""200 CAHABA PARK CIR""","""STE 105""","""BIRMINGHAM""","""AL""","""35242""",,"""(205) 490-1007""",,"""private""","""{suppliers}"""
1379,"""M1153""","""WALMART 10-0930""","""3801 EASTERN BLVD""",,"""MONTGOMERY""","""AL""","""36116""",,"""(334) 284-4282""",,"""private""","""{suppliers}"""
1380,"""M1154""","""WALGREENS #19289""","""805 S MONTGOMERY AVE""",,"""SHEFFIELD""","""AL""","""35660""",,"""(256) 383-1970""",,"""private""","""{suppliers}"""
1381,"""M1155""","""SPECIALTY PHARMACY SERVICES""","""3801 OAK GROVE DR""","""APT 103""","""MONTGOMERY""","""AL""","""36116""",,"""(334) 557-0400""",,"""private""","""{suppliers}"""
1382,"""M1156""","""WALGREENS #10504""","""5947 CHALKVILLE MOUNTAIN RD""",,"""BIRMINGHAM""","""AL""","""35235""",,"""(205) 655-5189""",,"""private""","""{suppliers}"""
1383,"""M1157""","""GILSTRAPS DRUGS""","""1008 WEST MAPLE AVENUE""",,"""GENEVA""","""AL""","""36340""",,"""(334) 684-2272""",,"""private""","""{suppliers}"""
1384,"""M1158""","""WINN DIXIE PHARMACY #496""","""2405 U S HIGHWAY 78 EAST""",,"""JASPER""","""AL""","""35501""",,"""(205) 221-2340""",,"""private""","""{suppliers}"""
1385,"""M1159""","""VALENTINES HOME CARE INC""","""14 OFFICE PARK CIR""","""STE 105""","""MOUNTAIN BRK""","""AL""","""35223""",,"""(205) 879-7333""",,"""private""","""{suppliers}"""
1386,"""M1160""","""WALMART PHARMACY 10-7247""","""911 N MAIN ST""",,"""ATMORE""","""AL""","""36502""",,"""(251) 368-1451""",,"""private""","""{suppliers}"""
1387,"""M1161""","""WALMART PHARMACY 10-7280""","""5601 AL HIGHWAY 157""",,"""CULLMAN""","""AL""","""35058""",,"""(256) 615-6666""",,"""private""","""{suppliers}"""
1388,"""M1162""","""WALMART PHARMACY 10-0329""","""5560 MCCLELLAN BLVD""",,"""ANNISTON""","""AL""","""36206""",,"""(256) 820-0994""",,"""private""","""{suppliers}"""
1389,"""M1163""","""CVS PHARMACY #17348""","""2754 LEGENDS PKWY""",,"""PRATTVILLE""","""AL""","""36066""",,"""(334) 290-6001""",,"""private""","""{suppliers}"""
1390,"""M1164""","""SOUTHERN MEDICAL EQUIPMENT CORP""","""420 N BROAD ST""",,"""ALBERTVILLE""","""AL""","""35950""",,"""(256) 878-4006""",,"""private""","""{suppliers}"""
1391,"""M1165""","""CVS PHARMACY # 01814""","""3932 COTTAGE HILL RD""",,"""MOBILE""","""AL""","""36609""",,"""(251) 661-5028""",,"""private""","""{suppliers}"""
1392,"""M1166""","""WALMART PHARMACY 100661""","""1011 US HIGHWAY 72 E""",,"""ATHENS""","""AL""","""35611""",,"""(256) 233-3568""",,"""private""","""{suppliers}"""
1393,"""M1167""","""LINCARE INC""","""5950 MONTICELLO DR""",,"""MONTGOMERY""","""AL""","""36117""",,"""(334) 358-4332""",,"""private""","""{suppliers}"""
1394,"""M1168""","""YD HOME MEDICAL EQUIPMENT & SUPPLIE""","""314 2ND AVE SE""",,"""FAYETTE""","""AL""","""35555""",,"""(205) 932-5221""",,"""private""","""{suppliers}"""
1395,"""M1169""","""DECATUR OPTICAL DISPENSARY""","""201 6TH AVE SE""",,"""DECATUR""","""AL""","""35601""",,"""(256) 351-0040""",,"""private""","""{suppliers}"""
1396,"""M1170""","""WINN DIXIE PHARMACY 543""","""1952 W DALLAS AVE""",,"""SELMA""","""AL""","""36701""",,"""(334) 872-7211""",,"""private""","""{suppliers}"""
1397,"""M1171""","""WALMART 10-0726""","""2643 HIGHWAY 280""",,"""ALEXANDER CITY""","""AL""","""35010""",,"""(256) 234-7172""",,"""private""","""{suppliers}"""
1398,"""M1172""","""WAL MART PHARMACY 10 2713""","""5919 TRUSSVILLE CROSSING PKWY""",,"""BIRMINGHAM""","""AL""","""35235""",,"""(205) 661-1968""",,"""private""","""{suppliers}"""
1399,"""M1173""","""CVS PHARMACY #17419""","""3489 LOWERY PKWY""",,"""FULTONDALE""","""AL""","""35068""",,"""(205) 453-6033""",,"""private""","""{suppliers}"""
1400,"""M1174""","""WAL MART PHARMACY 10 0809""","""92 PLAZA LN""",,"""OXFORD""","""AL""","""36203""",,"""(256) 835-0334""",,"""private""","""{suppliers}"""
1401,"""M1175""","""WAKEFIELD'S PHARMACY""","""145 STATE HIGHWAY 253""",,"""WINFIELD""","""AL""","""35594""",,"""(205) 487-4199""",,"""private""","""{suppliers}"""
1402,"""M1176""","""CARMICHAEL OPTICAL SHOPPE, INC.""","""4255 CARMICHAEL COURT NORTH""",,"""MONTGOMERY""","""AL""","""36106""",,"""(334) 277-7677""",,"""private""","""{suppliers}"""
1403,"""M1177""","""ALAMED LLC""","""30500 STATE HIGHWAY 181""","""STE 224""","""SPANISH FORT""","""AL""","""36527""",,"""(251) 410-6474""",,"""private""","""{suppliers}"""
1404,"""M1178""","""WALGREENS #16371""","""3686 GRANDVIEW PKWY STE 120""",,"""BIRMINGHAM""","""AL""","""35243""",,"""(205) 715-8330""",,"""private""","""{suppliers}"""
1405,"""M1179""","""WALGREENS #5606""","""3025 US HIGHWAY 98""",,"""DAPHNE""","""AL""","""36526""",,"""(251) 621-7266""",,"""private""","""{suppliers}"""
1406,"""M1180""","""WALGREENS #7404""","""2041 E MAIN ST""",,"""DOTHAN""","""AL""","""36301""",,"""(334) 712-6638""",,"""private""","""{suppliers}"""
1407,"""M1181""","""INVERNESS APOTHECARY TRINITY""","""24333 GORDON TERRY PARKWAY""","""SUITE B""","""TRINITY""","""AL""","""35673""",,"""(256) 260-3350""",,"""private""","""{suppliers}"""
1408,"""M1182""","""CVS PHARMACY #04940""","""202 W MARTIN LUTHER KING HWY""",,"""TUSKEGEE""","""AL""","""36083""",,"""(334) 727-6586""",,"""private""","""{suppliers}"""
1409,"""M1183""","""CVS PHARMACY # 03095""","""6891 VAUGHN RD""",,"""MONTGOMERY""","""AL""","""36116""",,"""(334) 396-8671""",,"""private""","""{suppliers}"""
1410,"""M1184""","""PUBLIX PHARMACY #1074""","""4730 HIGHWAY 17""",,"""HELENA""","""AL""","""35080""",,"""(205) 620-0292""",,"""private""","""{suppliers}"""
1411,"""M1185""","""CAMPBELL VISION CENTER""","""14378 HIGHWAY 43""",,"""RUSSELLVILLE""","""AL""","""35653""",,"""(256) 332-1355""",,"""private""","""{suppliers}"""
1412,"""M1186""","""WALGREENS #9397""","""765 E GLENN AVE""",,"""AUBURN""","""AL""","""36830""",,"""(334) 821-6538""",,"""private""","""{suppliers}"""
1413,"""M1187""","""CVS PHARMACY #04936""","""1675 MONTCLAIR RD""",,"""BIRMINGHAM""","""AL""","""35210""",,"""(205) 592-2424""",,"""private""","""{suppliers}"""
1414,"""M1188""","""SPECIALIZED MEDICAL DEVICES""","""2500 3RD AVE S""",,"""BIRMINGHAM""","""AL""","""35233""",,"""(205) 323-7400""",,"""private""","""{suppliers}"""
1415,"""M1189""","""JONES DISCOUNT PHARMACY, INC.""","""1036 N BRINDLEE MOUNTAIN PKWY""",,"""ARAB""","""AL""","""35016""",,"""(256) 586-3179""",,"""private""","""{suppliers}"""
1416,"""M1190""","""RENAISSANCE EYE CARE""","""1593 DARBY DR""",,"""FLORENCE""","""AL""","""35630""",,"""(256) 767-5000""",,"""private""","""{suppliers}"""
1417,"""M1191""","""PUBLIX PHARMACY #1065""","""3014 ALLISON BONNETT MEMORIAL""","""STE 130""","""HUEYTOWN""","""AL""","""35023""",,"""(205) 497-5372""",,"""private""","""{suppliers}"""
1418,"""M1192""","""TOMSIK EYECARE INC DBA VISION ASSOC""","""2091 FLORENCE BLVD""",,"""FLORENCE""","""AL""","""35630""",,"""(256) 766-2120""",,"""private""","""{suppliers}"""
